Date,Close,Volume,Open,High,Low
2015-08-03,4.9775,73737013,5.0267,5.0649,4.875
2015-07-31,5.0238,54518668,5.0854,5.0938,4.9892
2015-07-30,5.0392,68436905,4.9346,5.0633,4.8458
2015-07-29,4.97,60819623,4.9438,5.0013,4.8883
2015-07-28,4.915,77732338,4.8571,4.9421,4.7388
2015-07-27,4.7888,60254568,4.8275,4.891,4.7583
2015-07-24,4.915,53209661,5.1379,5.1496,4.8908
2015-07-23,5.0588,48214953,5.135,5.1825,5.0208
2015-07-22,5.12,54071765,5.0558,5.1938,5.055
2015-07-21,5.2938,42986246,5.3167,5.3378,5.2517
2015-07-20,5.3083,47890162,5.2933,5.3658,5.2392
2015-07-17,5.2496,71630679,5.1521,5.25,5.1288
2015-07-16,5.02,69710320,4.9479,5.0333,4.9183
2015-07-15,4.8313,59305321,4.8358,4.8833,4.7867
2015-07-14,4.8083,51053599,4.7404,4.8503,4.7329
2015-07-13,4.7138,52264446,4.5979,4.7317,4.5971
2015-07-10,4.4846,61599863,4.45,4.5333,4.4117
2015-07-09,4.2854,61383479,4.4713,4.4758,4.2854
2015-07-08,4.2979,92272534,4.4346,4.4517,4.2717
2015-07-07,4.5246,125090108,4.5146,4.5458,4.2671
2015-07-06,4.5017,65489276,4.4463,4.5771,4.4167
2015-07-02,4.54,52695342,4.5638,4.5782,4.4904
2015-07-01,4.5229,70579720,4.5521,4.5808,4.4667
2015-06-30,4.4321,88321081,4.4733,4.5021,4.3829
2015-06-29,4.3821,136763483,4.5492,4.6333,4.373
2015-06-26,4.7154,65911723,4.8004,4.8354,4.6567
2015-06-25,4.8046,42567998,4.8904,4.9054,4.7821
2015-06-24,4.8363,42395558,4.8929,4.955,4.8318
2015-06-23,4.9117,57423914,4.9167,4.925,4.8496
2015-06-22,4.8996,65756779,4.8996,4.9429,4.8671
2015-06-19,4.7842,42254246,4.8721,4.885,4.7842
2015-06-18,4.8583,81195583,4.7004,4.8883,4.6975
2015-06-17,4.6613,84017261,4.6479,4.7071,4.5729
2015-06-16,4.6225,50453120,4.5325,4.6463,4.5292
2015-06-15,4.5529,100421992,4.5158,4.5721,4.4367
2015-06-12,4.6167,60427080,4.6596,4.6896,4.6013
2015-06-11,4.7371,58431481,4.7617,4.8013,4.7113
2015-06-10,4.7113,77238226,4.5758,4.755,4.5617
2015-06-09,4.5317,76370435,4.5208,4.5792,4.4279
2015-06-08,4.5542,72153758,4.6888,4.70,4.5254
2015-06-05,4.6979,69271193,4.7129,4.7463,4.6113
2015-06-04,4.7338,91940566,4.76,4.8507,4.6858
2015-06-03,4.8392,58490257,4.8654,4.895,4.8058
2015-06-02,4.7971,65700115,4.7904,4.8688,4.7196
2015-06-01,4.8413,68559569,4.8746,4.8829,4.7267
2015-05-29,4.7992,53022486,4.8733,4.8946,4.7633
2015-05-28,4.8817,45270876,4.8879,4.9225,4.8388
2015-05-27,4.9179,67111026,4.7329,4.9325,4.7038
2015-05-26,4.6921,70114504,4.8258,4.8458,4.6342
2015-05-22,4.8604,39888160,4.8571,4.9113,4.8475
2015-05-21,4.8738,46083275,4.775,4.8921,4.7533
2015-05-20,4.7983,55525468,4.8013,4.8846,4.7238
2015-05-19,4.7904,49285377,4.8229,4.8433,4.7679
2015-05-18,4.8042,55226044,4.7225,4.8338,4.7108
2015-05-15,4.7458,73223509,4.7838,4.8008,4.71
2015-05-14,4.7463,88366945,4.6588,4.7558,4.6067
2015-05-13,4.545,66067627,4.5804,4.6483,4.5263
2015-05-12,4.5217,95088764,4.4988,4.5879,4.3963
2015-05-11,4.5808,69397024,4.6446,4.6733,4.5717
2015-05-08,4.6317,89158993,4.6067,4.6646,4.5858
2015-05-07,4.4679,84282197,4.3879,4.505,4.3767
2015-05-06,4.3925,106592939,4.5071,4.5458,4.3004
2015-05-05,4.4883,139019193,4.6588,4.6846,4.4771
2015-05-04,4.7117,65870203,4.7338,4.8013,4.7063
2015-05-01,4.695,94953092,4.5642,4.6992,4.5625
2015-04-30,4.5125,153269829,4.6563,4.7146,4.4421
2015-04-29,4.735,96728923,4.7463,4.8308,4.6588
2015-04-28,4.8271,85806651,4.8683,4.8958,4.7063
2015-04-27,4.8588,80482760,4.95,4.9763,4.8263
2015-04-24,4.89,71191719,4.8508,4.9138,4.83
2015-04-23,4.7058,65344892,4.6058,4.7658,4.6013
2015-04-22,4.65,60849647,4.6113,4.6729,4.5238
2015-04-21,4.5758,63655701,4.5983,4.62,4.5608
2015-04-20,4.5179,71047431,4.3913,4.5413,4.3842
2015-04-17,4.3246,93095830,4.4075,4.4445,4.2675
2015-04-16,4.5367,45326484,4.5217,4.5608,4.5004
2015-04-15,4.5525,47654338,4.5117,4.585,4.4917
2015-04-14,4.4733,84434212,4.5021,4.5358,4.3971
2015-04-13,4.5121,57278114,4.5579,4.6258,4.4963
2015-04-10,4.5458,56673243,4.4913,4.5475,4.4579
2015-04-09,4.4921,55377100,4.4058,4.4954,4.3579
2015-04-08,4.41,84444436,4.3108,4.4271,4.3092
2015-04-07,4.3075,57205298,4.3221,4.4167,4.3071
